LTE_5g_Category,Time,Packet_Loss_Rate,Packet_delay,IoT,LTE_5G,GBR,Non_GBR,AR_VR_Gaming,Healthcare,Industry_4_0,IoT_Devices,Public_Safety,Smart_City_Home,Smart_Transportation,Smartphone,slice_Type,slice_type_label
18,17,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
13,15,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,11,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,8,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
7,19,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
2,1,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
17,4,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
2,18,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
5,20,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
14,19,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
15,8,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,2,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
19,3,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
5,8,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
1,1,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
10,23,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
4,20,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
18,10,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
12,17,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,8,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
20,3,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,7,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,10,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
22,10,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
7,12,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
13,17,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
8,5,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,5,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
11,11,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
18,2,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
3,3,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
2,10,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
8,22,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
20,10,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
5,10,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
7,16,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,20,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
12,9,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,10,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,6,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
18,0,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
11,22,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
8,13,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
5,4,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
3,20,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
4,1,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,5,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
9,23,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
13,7,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,12,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,4,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
7,4,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
19,3,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
6,2,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
22,7,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
11,11,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
8,21,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
16,23,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
10,17,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
7,8,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,16,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
1,3,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,20,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
16,22,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
19,15,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
16,16,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,9,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,9,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
5,13,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
6,12,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
12,2,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
19,20,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
12,16,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
4,19,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
10,6,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
19,5,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
11,17,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
12,17,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
2,23,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
5,13,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
13,16,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
16,12,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
20,14,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,20,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
10,1,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
7,3,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
8,8,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
2,10,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
22,20,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
9,21,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
6,8,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
15,11,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
13,9,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
14,4,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
14,18,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,22,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
12,12,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
15,22,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
10,15,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,1,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
8,13,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,15,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
13,3,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,7,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,4,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
17,22,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
22,16,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
8,8,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
21,14,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
6,19,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,19,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
12,0,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
5,11,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,10,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,0,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,3,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
17,20,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
6,23,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
5,7,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
8,9,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,8,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,6,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,8,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
12,20,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
8,7,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,0,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
12,14,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
19,14,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,15,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
11,17,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
16,5,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
4,4,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
8,12,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
5,7,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,18,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
8,22,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
2,18,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
11,8,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
15,0,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
4,15,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
12,4,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
8,21,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
12,10,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
12,7,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
16,23,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
15,21,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,6,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
4,7,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,8,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
16,7,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
10,2,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,16,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
20,18,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
18,21,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,20,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,14,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,14,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,23,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,3,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
14,10,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
6,19,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
6,15,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
12,13,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
6,0,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
15,8,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
16,3,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
8,10,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
12,22,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
9,7,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,2,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
2,8,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,4,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
5,21,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
7,10,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
17,5,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
13,23,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
18,23,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
2,15,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,17,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
6,10,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
11,11,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
12,8,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
18,22,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,1,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,18,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
4,9,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
8,17,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
10,17,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
7,9,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
3,12,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
13,13,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
10,6,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
20,10,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
15,19,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
3,21,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
4,8,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
16,10,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
2,7,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
13,11,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
17,18,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
1,6,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
14,22,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
19,12,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
15,5,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
10,21,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
16,16,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
12,19,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
3,1,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,4,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,15,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
4,7,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
9,6,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
15,23,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
6,12,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
2,2,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
12,18,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,4,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
21,15,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
3,17,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
1,5,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,5,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
1,11,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
7,10,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
17,2,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
16,5,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
18,22,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,0,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
5,10,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
1,6,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,9,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
8,9,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,23,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
11,15,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,20,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,15,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
19,23,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,3,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
12,13,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,17,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,1,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
10,8,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
4,16,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
9,11,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,17,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
2,14,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
1,13,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
13,0,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
20,23,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
20,7,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,20,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,21,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
17,16,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,8,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
5,0,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
22,6,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
4,16,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
7,11,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
19,2,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
4,16,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
13,4,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
4,0,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
3,6,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,7,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,1,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
3,11,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,17,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
9,1,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
10,19,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
10,5,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,0,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,13,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,22,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
2,5,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,0,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
11,8,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
1,16,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
2,11,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
16,7,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
3,6,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
12,3,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
12,8,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
2,23,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
3,20,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
5,5,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
12,1,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
22,19,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
9,3,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
10,6,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,12,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
16,20,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
1,17,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
7,11,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,14,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
9,2,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
1,22,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,14,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,14,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
3,8,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,3,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,19,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,12,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,14,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
16,2,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
18,12,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
7,1,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
1,0,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
18,9,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
15,11,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
13,21,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
4,19,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
17,5,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
6,8,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
12,0,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
13,15,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
14,17,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
9,7,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
16,11,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
7,12,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,1,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
10,4,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
18,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
12,13,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
10,18,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
5,23,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,16,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
7,1,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
19,9,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
5,15,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
